
Processing AlignBWCE_Kok.cpp...
Shift of Center of gravity w.r.t corresponding design value
-272.581μm	11.1182μm	81.593μm


theta = -0.0975786	 SumSqErr = 718.065

theta = -0.0974786	 SumSqErr = 716.594

theta = -0.0973786	 SumSqErr = 715.128

theta = -0.0972786	 SumSqErr = 713.664

theta = -0.0971786	 SumSqErr = 712.199

theta = -0.0970786	 SumSqErr = 710.735

theta = -0.0969786	 SumSqErr = 709.272

theta = -0.0968786	 SumSqErr = 707.813

theta = -0.0967786	 SumSqErr = 706.357

theta = -0.0966786	 SumSqErr = 704.899

theta = -0.0965786	 SumSqErr = 703.444

theta = -0.0964786	 SumSqErr = 701.991

theta = -0.0963786	 SumSqErr = 700.537

theta = -0.0962786	 SumSqErr = 699.087

theta = -0.0961786	 SumSqErr = 697.638

theta = -0.0960786	 SumSqErr = 696.19

theta = -0.0959786	 SumSqErr = 694.744

theta = -0.0958786	 SumSqErr = 693.3

theta = -0.0957786	 SumSqErr = 691.855

theta = -0.0956786	 SumSqErr = 690.413

theta = -0.0955786	 SumSqErr = 688.975

theta = -0.0954786	 SumSqErr = 687.534

theta = -0.0953786	 SumSqErr = 686.098

theta = -0.0952786	 SumSqErr = 684.661

theta = -0.0951786	 SumSqErr = 683.227

theta = -0.0950786	 SumSqErr = 681.796

theta = -0.0949786	 SumSqErr = 680.362

theta = -0.0948786	 SumSqErr = 678.933

theta = -0.0947786	 SumSqErr = 677.505

theta = -0.0946786	 SumSqErr = 676.078

theta = -0.0945786	 SumSqErr = 674.654

theta = -0.0944786	 SumSqErr = 673.229

theta = -0.0943786	 SumSqErr = 671.808

theta = -0.0942786	 SumSqErr = 670.386

theta = -0.0941786	 SumSqErr = 668.967

theta = -0.0940786	 SumSqErr = 667.549

theta = -0.0939786	 SumSqErr = 666.133

theta = -0.0938786	 SumSqErr = 664.719

theta = -0.0937786	 SumSqErr = 663.307

theta = -0.0936786	 SumSqErr = 661.895

theta = -0.0935786	 SumSqErr = 660.483

theta = -0.0934786	 SumSqErr = 659.075

theta = -0.0933786	 SumSqErr = 657.668

theta = -0.0932786	 SumSqErr = 656.262

theta = -0.0931786	 SumSqErr = 654.858

theta = -0.0930786	 SumSqErr = 653.454

theta = -0.0929786	 SumSqErr = 652.053

theta = -0.0928786	 SumSqErr = 650.654

theta = -0.0927785	 SumSqErr = 649.256

theta = -0.0926785	 SumSqErr = 647.86

theta = -0.0925785	 SumSqErr = 646.465

theta = -0.0924785	 SumSqErr = 645.069

theta = -0.0923785	 SumSqErr = 643.677

theta = -0.0922785	 SumSqErr = 642.287

theta = -0.0921785	 SumSqErr = 640.899

theta = -0.0920785	 SumSqErr = 639.511

theta = -0.0919785	 SumSqErr = 638.125

theta = -0.0918785	 SumSqErr = 636.74

theta = -0.0917785	 SumSqErr = 635.356

theta = -0.0916785	 SumSqErr = 633.975

theta = -0.0915785	 SumSqErr = 632.594

theta = -0.0914785	 SumSqErr = 631.215

theta = -0.0913785	 SumSqErr = 629.838

theta = -0.0912785	 SumSqErr = 628.462

theta = -0.0911785	 SumSqErr = 627.089

theta = -0.0910785	 SumSqErr = 625.716

theta = -0.0909785	 SumSqErr = 624.345

theta = -0.0908785	 SumSqErr = 622.976

theta = -0.0907785	 SumSqErr = 621.608

theta = -0.0906785	 SumSqErr = 620.242

theta = -0.0905785	 SumSqErr = 618.875

theta = -0.0904785	 SumSqErr = 617.512

theta = -0.0903785	 SumSqErr = 616.148

theta = -0.0902785	 SumSqErr = 614.789

theta = -0.0901785	 SumSqErr = 613.429

theta = -0.0900785	 SumSqErr = 612.072

theta = -0.0899785	 SumSqErr = 610.716

theta = -0.0898785	 SumSqErr = 609.361

theta = -0.0897785	 SumSqErr = 608.008

theta = -0.0896785	 SumSqErr = 606.656

theta = -0.0895785	 SumSqErr = 605.305

theta = -0.0894785	 SumSqErr = 603.956

theta = -0.0893785	 SumSqErr = 602.61

theta = -0.0892785	 SumSqErr = 601.266

theta = -0.0891785	 SumSqErr = 599.921

theta = -0.0890785	 SumSqErr = 598.579

theta = -0.0889785	 SumSqErr = 597.237

theta = -0.0888785	 SumSqErr = 595.898

theta = -0.0887785	 SumSqErr = 594.559

theta = -0.0886785	 SumSqErr = 593.222

theta = -0.0885785	 SumSqErr = 591.887

theta = -0.0884785	 SumSqErr = 590.555

theta = -0.0883785	 SumSqErr = 589.222

theta = -0.0882785	 SumSqErr = 587.892

theta = -0.0881785	 SumSqErr = 586.562

theta = -0.0880785	 SumSqErr = 585.235

theta = -0.0879785	 SumSqErr = 583.909

theta = -0.0878785	 SumSqErr = 582.583

theta = -0.0877785	 SumSqErr = 581.261

theta = -0.0876785	 SumSqErr = 579.94

theta = -0.0875785	 SumSqErr = 578.619

theta = -0.0874785	 SumSqErr = 577.301

theta = -0.0873785	 SumSqErr = 575.983

theta = -0.0872785	 SumSqErr = 574.666

theta = -0.0871785	 SumSqErr = 573.354

theta = -0.0870785	 SumSqErr = 572.041

theta = -0.0869785	 SumSqErr = 570.73

theta = -0.0868784	 SumSqErr = 569.421

theta = -0.0867784	 SumSqErr = 568.113

theta = -0.0866784	 SumSqErr = 566.805

theta = -0.0865784	 SumSqErr = 565.501

theta = -0.0864784	 SumSqErr = 564.198

theta = -0.0863784	 SumSqErr = 562.895

theta = -0.0862784	 SumSqErr = 561.595

theta = -0.0861784	 SumSqErr = 560.296

theta = -0.0860784	 SumSqErr = 558.998

theta = -0.0859784	 SumSqErr = 557.703

theta = -0.0858784	 SumSqErr = 556.408

theta = -0.0857784	 SumSqErr = 555.115

theta = -0.0856784	 SumSqErr = 553.823

theta = -0.0855784	 SumSqErr = 552.533

theta = -0.0854784	 SumSqErr = 551.245

theta = -0.0853784	 SumSqErr = 549.958

theta = -0.0852784	 SumSqErr = 548.673

theta = -0.0851784	 SumSqErr = 547.387

theta = -0.0850784	 SumSqErr = 546.106

theta = -0.0849784	 SumSqErr = 544.825

theta = -0.0848784	 SumSqErr = 543.545

theta = -0.0847784	 SumSqErr = 542.267

theta = -0.0846784	 SumSqErr = 540.992

theta = -0.0845784	 SumSqErr = 539.715

theta = -0.0844784	 SumSqErr = 538.443

theta = -0.0843784	 SumSqErr = 537.171

theta = -0.0842784	 SumSqErr = 535.899

theta = -0.0841784	 SumSqErr = 534.63

theta = -0.0840784	 SumSqErr = 533.363

theta = -0.0839784	 SumSqErr = 532.098

theta = -0.0838784	 SumSqErr = 530.833

theta = -0.0837784	 SumSqErr = 529.571

theta = -0.0836784	 SumSqErr = 528.309

theta = -0.0835784	 SumSqErr = 527.049

theta = -0.0834784	 SumSqErr = 525.79

theta = -0.0833784	 SumSqErr = 524.533

theta = -0.0832784	 SumSqErr = 523.278

theta = -0.0831784	 SumSqErr = 522.024

theta = -0.0830784	 SumSqErr = 520.772

theta = -0.0829784	 SumSqErr = 519.521

theta = -0.0828784	 SumSqErr = 518.271

theta = -0.0827784	 SumSqErr = 517.023

theta = -0.0826784	 SumSqErr = 515.778

theta = -0.0825784	 SumSqErr = 514.532

theta = -0.0824784	 SumSqErr = 513.289

theta = -0.0823784	 SumSqErr = 512.047

theta = -0.0822784	 SumSqErr = 510.806

theta = -0.0821784	 SumSqErr = 509.568

theta = -0.0820784	 SumSqErr = 508.329

theta = -0.0819784	 SumSqErr = 507.094

theta = -0.0818784	 SumSqErr = 505.86

theta = -0.0817784	 SumSqErr = 504.628

theta = -0.0816784	 SumSqErr = 503.396

theta = -0.0815784	 SumSqErr = 502.165

theta = -0.0814784	 SumSqErr = 500.938

theta = -0.0813784	 SumSqErr = 499.71

theta = -0.0812784	 SumSqErr = 498.485

theta = -0.0811784	 SumSqErr = 497.261

theta = -0.0810784	 SumSqErr = 496.039

theta = -0.0809783	 SumSqErr = 494.818

theta = -0.0808783	 SumSqErr = 493.6

theta = -0.0807783	 SumSqErr = 492.381

theta = -0.0806783	 SumSqErr = 491.165

theta = -0.0805783	 SumSqErr = 489.95

theta = -0.0804783	 SumSqErr = 488.737

theta = -0.0803783	 SumSqErr = 487.523

theta = -0.0802783	 SumSqErr = 486.314

theta = -0.0801783	 SumSqErr = 485.105

theta = -0.0800783	 SumSqErr = 483.898

theta = -0.0799783	 SumSqErr = 482.693

theta = -0.0798783	 SumSqErr = 481.487

theta = -0.0797783	 SumSqErr = 480.286

theta = -0.0796783	 SumSqErr = 479.084

theta = -0.0795783	 SumSqErr = 477.883

theta = -0.0794783	 SumSqErr = 476.685

theta = -0.0793783	 SumSqErr = 475.489

theta = -0.0792783	 SumSqErr = 474.293

theta = -0.0791783	 SumSqErr = 473.099

theta = -0.0790783	 SumSqErr = 471.907

theta = -0.0789783	 SumSqErr = 470.716

theta = -0.0788783	 SumSqErr = 469.528

theta = -0.0787783	 SumSqErr = 468.339

theta = -0.0786783	 SumSqErr = 467.153

theta = -0.0785783	 SumSqErr = 465.968

theta = -0.0784783	 SumSqErr = 464.785

theta = -0.0783783	 SumSqErr = 463.604

theta = -0.0782783	 SumSqErr = 462.424

theta = -0.0781783	 SumSqErr = 461.245

theta = -0.0780783	 SumSqErr = 460.067

theta = -0.0779783	 SumSqErr = 458.892

theta = -0.0778783	 SumSqErr = 457.717

theta = -0.0777783	 SumSqErr = 456.545

theta = -0.0776783	 SumSqErr = 455.373

theta = -0.0775783	 SumSqErr = 454.204

theta = -0.0774783	 SumSqErr = 453.035

theta = -0.0773783	 SumSqErr = 451.869

theta = -0.0772783	 SumSqErr = 450.703

theta = -0.0771783	 SumSqErr = 449.542

theta = -0.0770783	 SumSqErr = 448.378

theta = -0.0769783	 SumSqErr = 447.217

theta = -0.0768783	 SumSqErr = 446.057

theta = -0.0767783	 SumSqErr = 444.899

theta = -0.0766783	 SumSqErr = 443.744

theta = -0.0765783	 SumSqErr = 442.591

theta = -0.0764783	 SumSqErr = 441.436

theta = -0.0763783	 SumSqErr = 440.285

theta = -0.0762783	 SumSqErr = 439.133

theta = -0.0761783	 SumSqErr = 437.986

theta = -0.0760783	 SumSqErr = 436.839

theta = -0.0759783	 SumSqErr = 435.691

theta = -0.0758783	 SumSqErr = 434.549

theta = -0.0757783	 SumSqErr = 433.406

theta = -0.0756783	 SumSqErr = 432.265

theta = -0.0755783	 SumSqErr = 431.126

theta = -0.0754783	 SumSqErr = 429.988

theta = -0.0753783	 SumSqErr = 428.85

theta = -0.0752783	 SumSqErr = 427.716

theta = -0.0751783	 SumSqErr = 426.582

theta = -0.0750782	 SumSqErr = 425.449

theta = -0.0749782	 SumSqErr = 424.319

theta = -0.0748782	 SumSqErr = 423.189

theta = -0.0747782	 SumSqErr = 422.062

theta = -0.0746782	 SumSqErr = 420.936

theta = -0.0745782	 SumSqErr = 419.81

theta = -0.0744782	 SumSqErr = 418.689

theta = -0.0743782	 SumSqErr = 417.566

theta = -0.0742782	 SumSqErr = 416.447

theta = -0.0741782	 SumSqErr = 415.329

theta = -0.0740782	 SumSqErr = 414.211

theta = -0.0739782	 SumSqErr = 413.095

theta = -0.0738782	 SumSqErr = 411.982

theta = -0.0737782	 SumSqErr = 410.87

theta = -0.0736782	 SumSqErr = 409.758

theta = -0.0735782	 SumSqErr = 408.649

theta = -0.0734782	 SumSqErr = 407.54

theta = -0.0733782	 SumSqErr = 406.435

theta = -0.0732782	 SumSqErr = 405.329

theta = -0.0731782	 SumSqErr = 404.226

theta = -0.0730782	 SumSqErr = 403.123

theta = -0.0729782	 SumSqErr = 402.022

theta = -0.0728782	 SumSqErr = 400.923

theta = -0.0727782	 SumSqErr = 399.827

theta = -0.0726782	 SumSqErr = 398.731

theta = -0.0725782	 SumSqErr = 397.636

theta = -0.0724782	 SumSqErr = 396.542

theta = -0.0723782	 SumSqErr = 395.451

theta = -0.0722782	 SumSqErr = 394.361

theta = -0.0721782	 SumSqErr = 393.273

theta = -0.0720782	 SumSqErr = 392.186

theta = -0.0719782	 SumSqErr = 391.1

theta = -0.0718782	 SumSqErr = 390.016

theta = -0.0717782	 SumSqErr = 388.934

theta = -0.0716782	 SumSqErr = 387.852

theta = -0.0715782	 SumSqErr = 386.773

theta = -0.0714782	 SumSqErr = 385.696

theta = -0.0713782	 SumSqErr = 384.619

theta = -0.0712782	 SumSqErr = 383.545

theta = -0.0711782	 SumSqErr = 382.471

theta = -0.0710782	 SumSqErr = 381.398

theta = -0.0709782	 SumSqErr = 380.329

theta = -0.0708782	 SumSqErr = 379.26

theta = -0.0707782	 SumSqErr = 378.192

theta = -0.0706782	 SumSqErr = 377.127

theta = -0.0705782	 SumSqErr = 376.062

theta = -0.0704782	 SumSqErr = 374.999

theta = -0.0703782	 SumSqErr = 373.937

theta = -0.0702782	 SumSqErr = 372.878

theta = -0.0701782	 SumSqErr = 371.819

theta = -0.0700782	 SumSqErr = 370.762

theta = -0.0699782	 SumSqErr = 369.707

theta = -0.0698782	 SumSqErr = 368.653

theta = -0.0697782	 SumSqErr = 367.601

theta = -0.0696782	 SumSqErr = 366.55

theta = -0.0695782	 SumSqErr = 365.501

theta = -0.0694782	 SumSqErr = 364.453

theta = -0.0693782	 SumSqErr = 363.406

theta = -0.0692782	 SumSqErr = 362.361

theta = -0.0691781	 SumSqErr = 361.318

theta = -0.0690781	 SumSqErr = 360.277

theta = -0.0689781	 SumSqErr = 359.235

theta = -0.0688781	 SumSqErr = 358.197

theta = -0.0687781	 SumSqErr = 357.159

theta = -0.0686781	 SumSqErr = 356.125

theta = -0.0685781	 SumSqErr = 355.089

theta = -0.0684781	 SumSqErr = 354.058

theta = -0.0683781	 SumSqErr = 353.026

theta = -0.0682781	 SumSqErr = 351.996

theta = -0.0681781	 SumSqErr = 350.968

theta = -0.0680781	 SumSqErr = 349.941

theta = -0.0679781	 SumSqErr = 348.916

theta = -0.0678781	 SumSqErr = 347.892

theta = -0.0677781	 SumSqErr = 346.869

theta = -0.0676781	 SumSqErr = 345.849

theta = -0.0675781	 SumSqErr = 344.829

theta = -0.0674781	 SumSqErr = 343.812

theta = -0.0673781	 SumSqErr = 342.796

theta = -0.0672781	 SumSqErr = 341.78

theta = -0.0671781	 SumSqErr = 340.768

theta = -0.0670781	 SumSqErr = 339.755

theta = -0.0669781	 SumSqErr = 338.746

theta = -0.0668781	 SumSqErr = 337.737

theta = -0.0667781	 SumSqErr = 336.729

theta = -0.0666781	 SumSqErr = 335.724

theta = -0.0665781	 SumSqErr = 334.72

theta = -0.0664781	 SumSqErr = 333.716

theta = -0.0663781	 SumSqErr = 332.716

theta = -0.0662781	 SumSqErr = 331.716

theta = -0.0661781	 SumSqErr = 330.718

theta = -0.0660781	 SumSqErr = 329.721

theta = -0.0659781	 SumSqErr = 328.727

theta = -0.0658781	 SumSqErr = 327.732

theta = -0.0657781	 SumSqErr = 326.74

theta = -0.0656781	 SumSqErr = 325.75

theta = -0.0655781	 SumSqErr = 324.76

theta = -0.0654781	 SumSqErr = 323.773

theta = -0.0653781	 SumSqErr = 322.788

theta = -0.0652781	 SumSqErr = 321.802

theta = -0.0651781	 SumSqErr = 320.819

theta = -0.0650781	 SumSqErr = 319.837

theta = -0.0649781	 SumSqErr = 318.857

theta = -0.0648781	 SumSqErr = 317.879

theta = -0.0647781	 SumSqErr = 316.903

theta = -0.0646781	 SumSqErr = 315.925

theta = -0.0645781	 SumSqErr = 314.952

theta = -0.0644781	 SumSqErr = 313.979

theta = -0.0643781	 SumSqErr = 313.008

theta = -0.0642781	 SumSqErr = 312.039

theta = -0.0641781	 SumSqErr = 311.07

theta = -0.0640781	 SumSqErr = 310.104

theta = -0.0639781	 SumSqErr = 309.139

theta = -0.0638781	 SumSqErr = 308.176

theta = -0.0637781	 SumSqErr = 307.214

theta = -0.0636781	 SumSqErr = 306.253

theta = -0.0635781	 SumSqErr = 305.294

theta = -0.0634781	 SumSqErr = 304.336

theta = -0.0633781	 SumSqErr = 303.38

theta = -0.063278	 SumSqErr = 302.425

theta = -0.063178	 SumSqErr = 301.473

theta = -0.063078	 SumSqErr = 300.521

theta = -0.062978	 SumSqErr = 299.571

theta = -0.062878	 SumSqErr = 298.623

theta = -0.062778	 SumSqErr = 297.676

theta = -0.062678	 SumSqErr = 296.73

theta = -0.062578	 SumSqErr = 295.786

theta = -0.062478	 SumSqErr = 294.844

theta = -0.062378	 SumSqErr = 293.903

theta = -0.062278	 SumSqErr = 292.963

theta = -0.062178	 SumSqErr = 292.025

theta = -0.062078	 SumSqErr = 291.088

theta = -0.061978	 SumSqErr = 290.154

theta = -0.061878	 SumSqErr = 289.221

theta = -0.061778	 SumSqErr = 288.289

theta = -0.061678	 SumSqErr = 287.359

theta = -0.061578	 SumSqErr = 286.43

theta = -0.061478	 SumSqErr = 285.502

theta = -0.061378	 SumSqErr = 284.576

theta = -0.061278	 SumSqErr = 283.651

theta = -0.061178	 SumSqErr = 282.729

theta = -0.061078	 SumSqErr = 281.807

theta = -0.060978	 SumSqErr = 280.888

theta = -0.060878	 SumSqErr = 279.969

theta = -0.060778	 SumSqErr = 279.052

theta = -0.060678	 SumSqErr = 278.136

theta = -0.060578	 SumSqErr = 277.223

theta = -0.060478	 SumSqErr = 276.311

theta = -0.060378	 SumSqErr = 275.4

theta = -0.060278	 SumSqErr = 274.49

theta = -0.060178	 SumSqErr = 273.582

theta = -0.060078	 SumSqErr = 272.677

theta = -0.059978	 SumSqErr = 271.771

theta = -0.059878	 SumSqErr = 270.869

theta = -0.059778	 SumSqErr = 269.966

theta = -0.059678	 SumSqErr = 269.066

theta = -0.059578	 SumSqErr = 268.167

theta = -0.059478	 SumSqErr = 267.27

theta = -0.059378	 SumSqErr = 266.374

theta = -0.059278	 SumSqErr = 265.48

theta = -0.059178	 SumSqErr = 264.587

theta = -0.059078	 SumSqErr = 263.696

theta = -0.058978	 SumSqErr = 262.806

theta = -0.058878	 SumSqErr = 261.918

theta = -0.058778	 SumSqErr = 261.031

theta = -0.058678	 SumSqErr = 260.146

theta = -0.058578	 SumSqErr = 259.262

theta = -0.058478	 SumSqErr = 258.38

theta = -0.058378	 SumSqErr = 257.499

theta = -0.058278	 SumSqErr = 256.62

theta = -0.058178	 SumSqErr = 255.742

theta = -0.058078	 SumSqErr = 254.866

theta = -0.057978	 SumSqErr = 253.991

theta = -0.057878	 SumSqErr = 253.119

theta = -0.057778	 SumSqErr = 252.245

theta = -0.057678	 SumSqErr = 251.376

theta = -0.057578	 SumSqErr = 250.508

theta = -0.057478	 SumSqErr = 249.641

theta = -0.0573779	 SumSqErr = 248.775

theta = -0.0572779	 SumSqErr = 247.91

theta = -0.0571779	 SumSqErr = 247.048

theta = -0.0570779	 SumSqErr = 246.186

theta = -0.0569779	 SumSqErr = 245.328

theta = -0.0568779	 SumSqErr = 244.469

theta = -0.0567779	 SumSqErr = 243.613

theta = -0.0566779	 SumSqErr = 242.757

theta = -0.0565779	 SumSqErr = 241.904

theta = -0.0564779	 SumSqErr = 241.052

theta = -0.0563779	 SumSqErr = 240.201

theta = -0.0562779	 SumSqErr = 239.352

theta = -0.0561779	 SumSqErr = 238.504

theta = -0.0560779	 SumSqErr = 237.659

theta = -0.0559779	 SumSqErr = 236.814

theta = -0.0558779	 SumSqErr = 235.971

theta = -0.0557779	 SumSqErr = 235.129

theta = -0.0556779	 SumSqErr = 234.289

theta = -0.0555779	 SumSqErr = 233.451

theta = -0.0554779	 SumSqErr = 232.614

theta = -0.0553779	 SumSqErr = 231.778

theta = -0.0552779	 SumSqErr = 230.944

theta = -0.0551779	 SumSqErr = 230.111

theta = -0.0550779	 SumSqErr = 229.28

theta = -0.0549779	 SumSqErr = 228.451

theta = -0.0548779	 SumSqErr = 227.622

theta = -0.0547779	 SumSqErr = 226.796

theta = -0.0546779	 SumSqErr = 225.97

theta = -0.0545779	 SumSqErr = 225.147

theta = -0.0544779	 SumSqErr = 224.326

theta = -0.0543779	 SumSqErr = 223.505

theta = -0.0542779	 SumSqErr = 222.686

theta = -0.0541779	 SumSqErr = 221.869

theta = -0.0540779	 SumSqErr = 221.053

theta = -0.0539779	 SumSqErr = 220.238

theta = -0.0538779	 SumSqErr = 219.426

theta = -0.0537779	 SumSqErr = 218.614

theta = -0.0536779	 SumSqErr = 217.805

theta = -0.0535779	 SumSqErr = 216.996

theta = -0.0534779	 SumSqErr = 216.189

theta = -0.0533779	 SumSqErr = 215.383

theta = -0.0532779	 SumSqErr = 214.58

theta = -0.0531779	 SumSqErr = 213.777

theta = -0.0530779	 SumSqErr = 212.976

theta = -0.0529779	 SumSqErr = 212.177

theta = -0.0528779	 SumSqErr = 211.379

theta = -0.0527779	 SumSqErr = 210.583

theta = -0.0526779	 SumSqErr = 209.788

theta = -0.0525779	 SumSqErr = 208.994

theta = -0.0524779	 SumSqErr = 208.203

theta = -0.0523779	 SumSqErr = 207.412

theta = -0.0522779	 SumSqErr = 206.624

theta = -0.0521779	 SumSqErr = 205.836

theta = -0.0520779	 SumSqErr = 205.05

theta = -0.0519779	 SumSqErr = 204.266

theta = -0.0518779	 SumSqErr = 203.483

theta = -0.0517779	 SumSqErr = 202.702

theta = -0.0516779	 SumSqErr = 201.922

theta = -0.0515779	 SumSqErr = 201.144

theta = -0.0514778	 SumSqErr = 200.367

theta = -0.0513778	 SumSqErr = 199.592

theta = -0.0512778	 SumSqErr = 198.818

theta = -0.0511778	 SumSqErr = 198.046

theta = -0.0510778	 SumSqErr = 197.274

theta = -0.0509778	 SumSqErr = 196.506

theta = -0.0508778	 SumSqErr = 195.738

theta = -0.0507778	 SumSqErr = 194.971

theta = -0.0506778	 SumSqErr = 194.207

theta = -0.0505778	 SumSqErr = 193.444

theta = -0.0504778	 SumSqErr = 192.681

theta = -0.0503778	 SumSqErr = 191.922

theta = -0.0502778	 SumSqErr = 191.163

theta = -0.0501778	 SumSqErr = 190.405

theta = -0.0500778	 SumSqErr = 189.651

theta = -0.0499778	 SumSqErr = 188.895

theta = -0.0498778	 SumSqErr = 188.143

theta = -0.0497778	 SumSqErr = 187.391

theta = -0.0496778	 SumSqErr = 186.643

theta = -0.0495778	 SumSqErr = 185.894

theta = -0.0494778	 SumSqErr = 185.147

theta = -0.0493778	 SumSqErr = 184.402

theta = -0.0492778	 SumSqErr = 183.659

theta = -0.0491778	 SumSqErr = 182.917

theta = -0.0490778	 SumSqErr = 182.177

theta = -0.0489778	 SumSqErr = 181.437

theta = -0.0488778	 SumSqErr = 180.699

theta = -0.0487778	 SumSqErr = 179.964

theta = -0.0486778	 SumSqErr = 179.229

theta = -0.0485778	 SumSqErr = 178.496

theta = -0.0484778	 SumSqErr = 177.764

theta = -0.0483778	 SumSqErr = 177.034

theta = -0.0482778	 SumSqErr = 176.305

theta = -0.0481778	 SumSqErr = 175.578

theta = -0.0480778	 SumSqErr = 174.853

theta = -0.0479778	 SumSqErr = 174.128

theta = -0.0478778	 SumSqErr = 173.406

theta = -0.0477778	 SumSqErr = 172.685

theta = -0.0476778	 SumSqErr = 171.965

theta = -0.0475778	 SumSqErr = 171.247

theta = -0.0474778	 SumSqErr = 170.531

theta = -0.0473778	 SumSqErr = 169.816

theta = -0.0472778	 SumSqErr = 169.102

theta = -0.0471778	 SumSqErr = 168.391

theta = -0.0470778	 SumSqErr = 167.68

theta = -0.0469778	 SumSqErr = 166.971

theta = -0.0468778	 SumSqErr = 166.264

theta = -0.0467778	 SumSqErr = 165.557

theta = -0.0466778	 SumSqErr = 164.853

theta = -0.0465778	 SumSqErr = 164.151

theta = -0.0464778	 SumSqErr = 163.449

theta = -0.0463778	 SumSqErr = 162.749

theta = -0.0462778	 SumSqErr = 162.051

theta = -0.0461778	 SumSqErr = 161.353

theta = -0.0460778	 SumSqErr = 160.658

theta = -0.0459778	 SumSqErr = 159.964

theta = -0.0458778	 SumSqErr = 159.272

theta = -0.0457778	 SumSqErr = 158.581

theta = -0.0456778	 SumSqErr = 157.892

theta = -0.0455777	 SumSqErr = 157.204

theta = -0.0454777	 SumSqErr = 156.517

theta = -0.0453777	 SumSqErr = 155.833

theta = -0.0452777	 SumSqErr = 155.149

theta = -0.0451777	 SumSqErr = 154.467

theta = -0.0450777	 SumSqErr = 153.787

theta = -0.0449777	 SumSqErr = 153.108

theta = -0.0448777	 SumSqErr = 152.43

theta = -0.0447777	 SumSqErr = 151.755

theta = -0.0446777	 SumSqErr = 151.081

theta = -0.0445777	 SumSqErr = 150.408

theta = -0.0444777	 SumSqErr = 149.737

theta = -0.0443777	 SumSqErr = 149.066

theta = -0.0442777	 SumSqErr = 148.398

theta = -0.0441777	 SumSqErr = 147.731

theta = -0.0440777	 SumSqErr = 147.066

theta = -0.0439777	 SumSqErr = 146.403

theta = -0.0438777	 SumSqErr = 145.74

theta = -0.0437777	 SumSqErr = 145.079

theta = -0.0436777	 SumSqErr = 144.421

theta = -0.0435777	 SumSqErr = 143.762

theta = -0.0434777	 SumSqErr = 143.106

theta = -0.0433777	 SumSqErr = 142.452

theta = -0.0432777	 SumSqErr = 141.798

theta = -0.0431777	 SumSqErr = 141.147

theta = -0.0430777	 SumSqErr = 140.497

theta = -0.0429777	 SumSqErr = 139.848

theta = -0.0428777	 SumSqErr = 139.201

theta = -0.0427777	 SumSqErr = 138.555

theta = -0.0426777	 SumSqErr = 137.911

theta = -0.0425777	 SumSqErr = 137.268

theta = -0.0424777	 SumSqErr = 136.627

theta = -0.0423777	 SumSqErr = 135.987

theta = -0.0422777	 SumSqErr = 135.349

theta = -0.0421777	 SumSqErr = 134.713

theta = -0.0420777	 SumSqErr = 134.078

theta = -0.0419777	 SumSqErr = 133.444

theta = -0.0418777	 SumSqErr = 132.812

theta = -0.0417777	 SumSqErr = 132.181

theta = -0.0416777	 SumSqErr = 131.552

theta = -0.0415777	 SumSqErr = 130.924

theta = -0.0414777	 SumSqErr = 130.299

theta = -0.0413777	 SumSqErr = 129.674

theta = -0.0412777	 SumSqErr = 129.051

theta = -0.0411777	 SumSqErr = 128.429

theta = -0.0410777	 SumSqErr = 127.809

theta = -0.0409777	 SumSqErr = 127.191

theta = -0.0408777	 SumSqErr = 126.574

theta = -0.0407777	 SumSqErr = 125.959

theta = -0.0406777	 SumSqErr = 125.344

theta = -0.0405777	 SumSqErr = 124.732

theta = -0.0404777	 SumSqErr = 124.12

theta = -0.0403777	 SumSqErr = 123.511

theta = -0.0402777	 SumSqErr = 122.903

theta = -0.0401777	 SumSqErr = 122.297

theta = -0.0400777	 SumSqErr = 121.691

theta = -0.0399777	 SumSqErr = 121.089

theta = -0.0398777	 SumSqErr = 120.486

theta = -0.0397777	 SumSqErr = 119.885

theta = -0.0396776	 SumSqErr = 119.287

theta = -0.0395776	 SumSqErr = 118.69

theta = -0.0394776	 SumSqErr = 118.094

theta = -0.0393776	 SumSqErr = 117.499

